galaxy,used_radius_arcsec,n_css,rayleigh_p,mean_PA_deg,Rbar,hemi_axis_deg,hemi_NA,hemi_NB,hemi_binom_p,hemi_dr_median_arcsec,hemi_ks_stat,hemi_ks_p,quad_chi2,quad_dof,quad_p,blue_axis_deg,blue_Rbar,blue_hemi_sumA,blue_hemi_sumB,blue_hemi_asym,blue_hemi_p_perm,blue_quad_p_perm,red_axis_deg,red_Rbar,n_boot_ok,ci_band,n_css_lo,n_css_med,n_css_hi,rayleigh_p_lo,rayleigh_p_med,rayleigh_p_hi,mean_PA_deg_lo,mean_PA_deg_med,mean_PA_deg_hi,Rbar_lo,Rbar_med,Rbar_hi,hemi_axis_deg_lo,hemi_axis_deg_med,hemi_axis_deg_hi,hemi_NA_lo,hemi_NA_med,hemi_NA_hi,hemi_NB_lo,hemi_NB_med,hemi_NB_hi,hemi_binom_p_lo,hemi_binom_p_med,hemi_binom_p_hi,hemi_dr_median_arcsec_lo,hemi_dr_median_arcsec_med,hemi_dr_median_arcsec_hi,hemi_ks_stat_lo,hemi_ks_stat_med,hemi_ks_stat_hi,hemi_ks_p_lo,hemi_ks_p_med,hemi_ks_p_hi,quad_chi2_lo,quad_chi2_med,quad_chi2_hi,quad_dof_lo,quad_dof_med,quad_dof_hi,quad_p_lo,quad_p_med,quad_p_hi,blue_axis_deg_lo,blue_axis_deg_med,blue_axis_deg_hi,blue_Rbar_lo,blue_Rbar_med,blue_Rbar_hi,blue_hemi_sumA_lo,blue_hemi_sumA_med,blue_hemi_sumA_hi,blue_hemi_sumB_lo,blue_hemi_sumB_med,blue_hemi_sumB_hi,blue_hemi_asym_lo,blue_hemi_asym_med,blue_hemi_asym_hi,blue_hemi_p_perm_lo,blue_hemi_p_perm_med,blue_hemi_p_perm_hi,blue_quad_p_perm_lo,blue_quad_p_perm_med,blue_quad_p_perm_hi,red_axis_deg_lo,red_axis_deg_med,red_axis_deg_hi,red_Rbar_lo,red_Rbar_med,red_Rbar_hi
IC 4040,60.0,98,0.09672178041119754,259.9030710186004,0.15438874420199047,259.9030710186004,59.0,39.0,0.05439055827708824,-3.3004949859060915,0.17644502390265102,0.393598190813202,4.122448979591836,3.0,0.24854181408321419,259.9898147836141,0.15217351070649596,34.68661297485216,22.806951547241212,0.2066259332911231,0.43228385807096453,0.4947526236881559,251.2631859560944,0.16737586827012765,1000.0,16-84%,98.0,98.0,98.0,0.0049435363495291176,0.057636868109796305,0.3346157246391851,232.22954052582497,259.80023859101743,286.6713094618717,0.10569373294142106,0.1706408481424281,0.2327667493767021,232.22954052582497,259.80023859101743,286.6713094618717,54.0,59.0,64.0,34.0,39.0,44.0,0.0031886785048038917,0.05439055827708824,0.36335418766405314,-10.263533701944063,-3.3830264547923825,5.111922125559343,0.1703860300470146,0.2359342363440724,0.31146910279263224,0.017630437410188736,0.12220388364302343,0.45379691877573736,2.4081632653061225,6.0816326530612255,10.829387755102038,3.0,3.0,3.0,0.012686314458848075,0.10770546340718445,0.49211684249672605,230.9906107739348,260.1761147553591,291.0056731352088,0.10115063559055613,0.17050297900436628,0.23931563613558454,31.555126723237475,34.88213133367255,38.01064525683548,19.594195055855067,22.545493575631994,25.79308227606834,0.11150159270334879,0.21540302282966717,0.3133313300111122,0.2,0.54,0.88,0.14,0.42,0.8,219.9457450913725,249.8401266309511,280.43424738078966,0.11952833622029554,0.18567554718007828,0.2562675496535011
2MASX J12592529+2758048,60.0,441,8.974883923013978e-11,115.02879161039152,0.22903725361167546,115.02879161039152,285.0,156.0,8.346151484323655e-10,9.44918574914648,0.21201079622132254,0.00018455587595218563,38.59183673469388,3.0,2.117982922378303e-08,119.39457436446651,0.25686528920092605,161.18866763139772,84.11035623811193,0.31422184310969253,0.12593703148425786,0.09545227386306847,105.69533969096028,0.19342171567898406,1000.0,16-84%,441.0,441.0,441.0,4.100733680863093e-14,4.480647926993452e-11,2.5684152732525318e-08,106.69492507846769,114.85483330576665,123.54503678881889,0.19907617366283753,0.23245060073845408,0.26438328626104207,106.69492507846769,114.85483330576665,123.54503678881889,276.0,287.0,297.0,144.0,154.0,165.0,2.6399977991943693e-13,2.4043057799785075e-10,1.402878418913306e-07,6.159808098199488,8.85116533224831,11.42666242860712,0.1727444568868981,0.22075613460987636,0.2717207452565888,5.495022242345789e-07,9.32400595898815e-05,0.004083794649520779,29.488888888888887,41.19501133786848,54.56426303854875,3.0,3.0,3.0,8.505236515077286e-12,5.945199665902123e-09,1.767817273812253e-06,111.18487807159852,119.00143788857667,127.04157718147752,0.2251909486058667,0.2590739625790489,0.29690585284030885,155.21399668346703,163.22260859916497,170.63892180505198,76.31736053707073,82.34898536689491,88.9395222297969,0.2787344086757142,0.3283038715576643,0.37630798423381795,0.02,0.12,0.52,0.02,0.08,0.30319999999999936,94.28640779725288,105.95793997831066,117.01692376873723,0.16327772192085427,0.19775822474933347,0.23604754749726733
LEDA 44602,60.0,120,0.00656474128659725,111.21956333999651,0.2046550386216204,111.21956333999651,78.0,42.0,0.0012993330972502712,-4.193165692863047,0.1684981684981685,0.37370632460025455,13.0,3.0,0.004636605438041674,126.8885562820069,0.22061134429194032,47.760861116841475,19.825883783149486,0.4133203540875916,0.05897051474262868,0.7331334332833583,92.90694943357596,0.23942400267540512,1000.0,16-84%,120.0,120.0,120.0,0.00011738860249016696,0.0032229799266158235,0.054925512949201,93.56835928738246,111.0355532524278,130.1802062666511,0.1555039592869736,0.21865972742446566,0.27462156443841856,93.56835928738246,111.0355532524278,130.1802062666511,72.0,78.0,84.0,36.0,42.0,48.0,1.3897012121027625e-05,0.0012993330972502712,0.035323682537769574,-6.970639342945546,-3.505907128641873,3.4043512410613013,0.19382891819348816,0.25081400081400085,0.31034830961604415,0.00788426370706424,0.055393651391006736,0.24246953136727833,8.866666666666667,14.333333333333332,22.410666666666664,3.0,3.0,3.0,5.3580257925567316e-05,0.002484814280423353,0.031117170455882137,107.03623672662798,126.52387302099794,146.23484121808906,0.17267739154800257,0.2342659376259752,0.29486494458141294,41.364804299339006,46.01448978974001,49.82872599217309,18.41140394330838,21.921986679147555,25.632153192451536,0.23923404060142045,0.3589068523141504,0.45526571222884826,0.06,0.34,0.78,0.24,0.74,0.96,78.14172427904441,92.91822122573285,111.00672432994281,0.17705599226737856,0.2541126104576068,0.3276465610947182
NGC 4874,60.0,1986,0.2468473892221488,6.083216321791781,0.026540976989750165,6.083216321791781,1012.0,974.0,0.4064001059859151,1.5995044761578612,0.04739227828684127,0.20573672275211896,1.6535750251762338,3.0,0.6473039597418824,11.080518684730293,0.031007108816421165,516.258534702119,483.49281997819844,0.032773863791760345,0.5007496251874063,0.30834582708645675,349.3688186272992,0.02431292189852952,1000.0,16-84%,1986.0,1986.0,1986.0,0.01985514875150732,0.1362773906878155,0.5955175515175372,329.95188363379134,8.870212791212339,40.859041191191125,0.01615515818166002,0.031678960146048485,0.044423716839647236,329.95188363379134,8.870212791212339,40.859041191191125,1009.0,1030.0,1053.0,933.0,956.0,977.0,0.007563217131667167,0.10138234348232711,0.46343320872370924,0.2582898058826666,1.868178815117119,3.5340167513432323,0.04499031701691362,0.06784287409778757,0.09677499210842752,0.00016727527762186374,0.01972451521093624,0.25763504672917853,1.4602215508559921,3.8408862034239677,7.678952668680765,3.0,3.0,3.0,0.053134637937825836,0.2791660641706531,0.6914811285829996,333.7742682900166,13.855059123019032,46.169586744332264,0.019132507350799466,0.03615881326009498,0.05292475277588001,507.5793318388706,521.4955797766224,535.9072009839327,464.5985721913153,477.42827660621873,490.7707306044649,0.01981651120324726,0.04325419764477522,0.06812574042523882,0.14,0.42,0.8,0.04,0.26,0.72,303.59500481606744,352.6822710307731,33.484181168514624,0.016044038668530557,0.030304763611210747,0.04514174875807827
GMP 3308,60.0,1667,4.8626516257117595e-37,196.98510608241733,0.22396072657585234,196.98510608241733,1055.0,612.0,1.283687534190295e-27,1.8232514420316974,0.04371495833720534,0.4341175452346173,150.5620875824835,3.0,0.0,196.11651919877258,0.18897773746385027,524.0522207626856,332.5785518014111,0.2235194848162516,1.0,1.0,199.07974130854666,0.2561319925086703,1000.0,16-84%,1667.0,1667.0,1667.0,9.624752318944137e-43,7.148807595335184e-37,1.4402377939036756e-31,192.95603383785,197.1456044495901,201.2207928793332,0.2063993578528748,0.223444034070917,0.24090763808686125,192.95603383785,197.1456044495901,201.2207928793332,1037.0,1057.0,1078.0,589.0,610.0,630.0,2.1947519485498877e-33,4.270577045597152e-28,1.6246778373203823e-23,0.7045175677977784,1.9804537608999695,2.9044844879914686,0.04501686195490553,0.06259721680690089,0.08239218049874966,0.009719375008203609,0.0915359675422962,0.3999665552211357,126.5192801439712,151.1859628074385,178.68350329934015,3.0,3.0,3.0,0.0,0.0,0.0,190.7847516218144,196.368801731772,201.92357586792002,0.17065618907265764,0.18832064471519075,0.20892143047487194,511.5127000691495,524.8327655392543,538.401213841105,317.36415340011956,331.8379449234069,344.5370677910763,0.1981369579253194,0.2254955253261925,0.2567682334902479,0.98,1.0,1.0,1.0,1.0,1.0,195.0218397020235,199.28574025338776,203.1694678112426,0.2353147638418076,0.25611529113985076,0.2763137423608804
GMP 3424,60.0,649,8.390380907077654e-23,39.891383133723934,0.27986451492986325,39.891383133723934,438.0,211.0,3.133812272517306e-19,2.6493233421548723,0.08756952108896535,0.20897687632367806,123.85053929121725,3.0,0.0,46.10894553287051,0.2685260193134593,240.95613956462054,114.50464031470904,0.35573966639255883,0.41679160419790107,0.991504247876062,32.206804345388434,0.30369961045805277,1000.0,16-84%,649.0,649.0,649.0,3.336041889888389e-28,3.976903071998696e-23,7.370896792560954e-19,34.92772461174553,39.968881363582,45.06860712647563,0.2536382023759577,0.28191435778411666,0.31222586271599545,34.92772461174553,39.968881363582,45.06860712647563,426.0,438.0,451.0,198.0,211.0,223.0,1.2186711125522938e-23,3.133812272517306e-19,1.3010001738949887e-15,0.7833897008408233,2.8286788527133595,4.459174544222837,0.08213576201282743,0.10979546582320612,0.1480551660524316,0.003314668621066791,0.05959055920686292,0.2750783076807343,101.83562403697997,126.37750385208014,152.80881355932203,3.0,3.0,3.0,0.0,0.0,0.0,40.66316201534346,46.162195798568234,52.39660450434633,0.237981229737651,0.2705549777576538,0.3045666224063995,231.38205499662243,239.55606946663613,249.29702672679306,107.51733783962398,115.4605267078222,122.65225622640139,0.311120600722698,0.35030643301527326,0.39166712644605695,0.16,0.52,0.88,0.94,1.0,1.0,26.935299783801838,32.11385297912142,37.259902207948244,0.27233089687918066,0.3066866434621524,0.3408328112073515
NGC 4869,60.0,403,0.015074436853026743,40.57420103364893,0.10202362998577866,40.57420103364893,230.0,173.0,0.0052141476308249,3.086498603666591,0.0751696406132194,0.596778138095054,5.109181141439206,3.0,0.16397473081806957,40.94537457552889,0.10911520454838797,124.59145703708714,91.22620122886622,0.1545992856947077,0.3793103448275862,0.7471264367816092,41.17259870597354,0.12088172398654902,1000.0,16-84%,403.0,403.0,403.0,0.000274828178554318,0.008284379685331966,0.07805911256707462,22.36239291528352,41.22324586695663,61.458091653700706,0.07955052981703223,0.10906077602432218,0.1426387840256172,22.36239291528352,41.22324586695663,61.458091653700706,220.0,229.0,239.0,164.0,174.0,183.0,0.00021909523787911947,0.007072271548879053,0.07279547977568877,-3.420450229308056,0.7505208128477818,4.812680455495215,0.07487261733784406,0.09877001135603974,0.13777428968552863,0.04215806899637165,0.26504283207127965,0.6077628785066747,3.617171215880893,7.233250620347395,12.77488833746898,3.0,3.0,3.0,0.005149626889818362,0.06482342403889685,0.3058815307091766,20.39256746352379,41.772374501656714,62.53045860499827,0.08249528318960982,0.11842115869736516,0.15663789811881104,117.85047817297954,124.64340954445012,131.11241899825276,84.57500367665172,91.03106503026719,97.21883163109983,0.10146363399019774,0.1565687461513714,0.2114432356946635,0.16,0.54,0.84,0.26,0.66,0.94,23.146499442180755,41.952150808938086,60.79777654977903,0.09215394669974784,0.12929934768629314,0.16775498130985386
GMP 3016,60.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEDA 44644,60.0,1415,8.87545044747008e-59,304.92632075090614,0.30735303465840697,304.92632075090614,983.0,432.0,1.1673946221273036e-49,6.082083640716334,0.1523115180287103,1.5101647372910797e-06,223.1936395759717,3.0,0.0,305.647335192118,0.27504985241399943,498.7550260768084,240.31227353061672,0.3496877113673819,0.9930034982508745,0.9970014992503748,303.8547332983467,0.33472378411558285,1000.0,16-84%,1415.0,1415.0,1415.0,2.380586068588672e-66,6.619363744711566e-59,4.616101492161395e-52,301.5759704795961,304.8084206398489,308.19177755262456,0.2890278403043768,0.30769060893424227,0.3267827219831665,301.5759704795961,304.8084206398489,308.19177755262456,966.0,984.0,1002.0,413.0,431.0,449.0,1.010720445860314e-56,5.111941815091718e-50,8.811890207972143e-44,5.059518405049895,6.239611933760564,7.517507279935239,0.1431836970140861,0.16665706753138326,0.19448335755343812,2.2527542680532746e-10,8.455547480991812e-08,7.600269305513667e-06,193.89520848056537,224.05017667844524,257.5471660777385,3.0,3.0,3.0,0.0,0.0,0.0,301.3577892683154,305.4619869707393,309.6267293122147,0.2549201880304259,0.275647898123376,0.29655587838625624,487.1765850269071,499.65486464151513,511.02149587063684,228.52232307432374,239.4942379920335,251.4373170511254,0.3219232622568782,0.3514059207839339,0.3805952848767682,0.94,1.0,1.0,0.94,1.0,1.0,300.4624087876391,303.78127950327075,307.01772620700103,0.3136056501889185,0.3351594385548545,0.35532680925958937
IC 3973,60.0,89,0.24018416770175088,323.36788619500817,0.12659540455699567,323.36788619500817,55.0,34.0,0.03341672160209761,5.336741918228753,0.18128342245989304,0.43105974579789796,1.5617977528089888,3.0,0.6680826019462166,321.53463997263225,0.15169362102532852,31.811735313039897,17.224019266134956,0.29749141564347914,0.10194902548725637,0.6166916541729135,312.3468516176835,0.11104931456116789,1000.0,16-84%,89.0,89.0,89.0,0.01445051335559069,0.1517325724263898,0.5760966613728271,284.5830840780525,324.20675137122817,354.2809420449091,0.07871723137290874,0.14555732055752624,0.21819036226777985,284.5830840780525,324.20675137122817,354.2809420449091,48.0,54.0,59.0,30.0,35.0,41.0,0.002785268996304216,0.05577832765373432,0.39657015814551616,-6.894889541531887,3.1917370932500226,10.027933591524944,0.17110298286768874,0.23735810113519093,0.32615151515151514,0.01603527410872934,0.15013039674105544,0.5041812392187808,1.3820224719101124,3.6741573033707864,8.213483146067414,3.0,3.0,3.0,0.04179966635875665,0.29891173423067824,0.7097541216297216,287.0388267988965,321.89861980885007,348.67248232216593,0.09688495975952721,0.16963448000802517,0.24834633004030343,27.070310373373303,30.41130722906172,34.06477079733915,15.200339833727035,18.36885619358023,21.720586327967606,0.10949340655542959,0.2465090212876376,0.3757980890215416,0.08,0.34,0.78,0.15680000000000008,0.5,0.86,260.9637841718477,312.2838649390069,356.43361187677885,0.07849582020149719,0.14748815463612108,0.22225445729453708
LEDA 126758,60.0,61,0.006323896974240364,10.097688946890685,0.28810914515961794,10.097688946890685,43.0,18.0,0.001868101030975251,23.486632914930546,0.4483204134366925,0.007622287106815731,9.885245901639346,3.0,0.01956720120661115,356.19033291016177,0.29603526049601575,20.950188866395038,11.51596661639055,0.2905863693964862,0.7466266866566716,0.5052473763118441,22.831633953486858,0.24512666153202242,1000.0,16-84%,61.0,61.0,61.0,0.00013920558429288943,0.0036953994569654163,0.03834209208538251,350.06864913850393,9.449717846911994,28.0079730616892,0.23121939715059964,0.3030087800530717,0.38153659330037953,350.06864913850393,9.449717846911994,28.0079730616892,38.84,42.0,46.0,15.0,19.0,22.159999999999968,8.837556327558756e-05,0.004444019471066869,0.044826682674886306,14.435633264318803,22.98114777770941,28.012389838134865,0.3144507399577167,0.44241053064582475,0.570298719772404,0.00020817985996940977,0.008721787207148963,0.12603495628617323,6.081967213114754,11.721311475409836,19.348852459016392,3.0,3.0,3.0,0.00023160511066815386,0.00840143391327719,0.1076897324865358,332.71468426756906,355.7273391110142,14.719901792482233,0.2271320503387771,0.3148169261307884,0.3993735995437568,19.81276194231488,22.57879776120351,25.29440561592445,7.561935525270392,9.73045502388525,12.096690118698113,0.25293954665946955,0.39851393011816677,0.5295421143093724,0.08,0.36,0.76,0.14,0.5,0.86,353.9496882674241,21.98376210562867,47.39649149980329,0.17922674283065781,0.2740197234218301,0.3627779109187696
IC 4051,60.0,1271,0.056314170256054986,34.45494154734956,0.04757543253544983,34.45494154734956,704.0,567.0,0.0001344539058299347,-1.1093167127983392,0.07363816738816739,0.06218802528284516,12.238394964594807,3.0,0.006609577930091759,25.890371935898656,0.04430132894258389,368.4923728844152,293.01253081607626,0.11410322379486673,0.3458270864567716,0.9485257371314343,36.39016970068178,0.054595146479252135,1000.0,16-84%,1271.0,1271.0,1271.0,0.0016683089338839956,0.030208720867291303,0.21141460613291935,8.762359822981068,34.4215627191104,58.730531293767626,0.034965826374575334,0.05247325427028336,0.07093812703666949,8.762359822981068,34.4215627191104,58.730531293767626,662.0,690.0,716.0,555.0,581.0,609.0,7.002691510961552e-06,0.0024375416718237734,0.14465076534698942,-2.7612280647829905,-1.1285500482523947,0.6626611277618406,0.05624658455508788,0.07883296037816939,0.10678803429121704,0.001355306490113794,0.03701060447015028,0.2618017981862204,8.070590086546028,14.49803304484658,22.712037765538945,3.0,3.0,3.0,4.6366666324737515e-05,0.0022999826110981503,0.04457515134898667,356.8315887718645,27.00496389465087,54.78159223389497,0.03223719848004311,0.05132443719826676,0.07206466736398816,337.358207593481,356.93125832469184,373.5764810325919,288.6953835711149,304.07816454332556,323.4552680297973,0.02323965935140097,0.07818246204340504,0.12613184871799313,0.22,0.62,0.94,0.6,0.92,1.0,8.933729062100554,35.383812822946766,61.33973703596098,0.03940711260879359,0.05994923667112127,0.08201059862024482
2MASX J12592265+2753488,60.0,231,4.976536501461467e-36,12.52339743860432,0.5932095151961347,12.52339743860432,191.0,40.0,8.679640048628433e-25,21.277458797240165,0.36963350785340315,0.0001476702371911696,110.5930735930736,3.0,0.0,14.058650867890321,0.5502124650607313,97.32416519869551,23.67176574004263,0.6087179865242252,0.9415292353823088,0.992503748125937,7.391214549562278,0.6520466800654032,1000.0,16-84%,231.0,231.0,231.0,4.1312083954492347e-41,1.6739675033388795e-36,1.8386099808752147e-32,8.571286400807253,12.363715390459333,16.268861949165398,0.5624379522628221,0.597171809253318,0.6344627769094598,8.571286400807253,12.363715390459333,16.268861949165398,186.0,192.0,197.0,34.0,39.0,45.0,4.238227540734586e-29,1.7942688383163434e-25,1.4872961070488244e-21,15.176327097110752,21.396260287430845,25.57020910689245,0.3484848484848485,0.41564581146033,0.4894179894179894,8.041246586421024e-08,1.4805458376029353e-05,0.0006832901011544582,93.30060606060604,112.87878787878788,136.50891774891775,3.0,3.0,3.0,0.0,0.0,0.0,9.184051099056887,13.96128068402038,18.7213677969782,0.5119675791648811,0.5538585817511634,0.5976671011322265,92.39771168167242,97.42547207428225,102.03988931339926,19.543067654977236,23.440103740856838,27.346441894210113,0.5497888498120604,0.6099653688834412,0.6744764685982003,0.68,0.96,1.0,0.88,1.0,1.0,3.3588634207020505,7.402652641940165,10.881248784400043,0.619741945414652,0.6553275701367088,0.6926079641399181
LEDA 126754,60.0,48,3.4664908451860535e-07,183.8745377776804,0.5380356630226328,183.8745377776804,42.0,6.0,1.0087482138487759e-07,25.17571669393779,0.6190476190476191,0.021946765810113695,30.166666666666668,3.0,1.2730219542955723e-06,181.62989284706882,0.5537178533513065,23.026776292699047,3.8868418865131598,0.7111616980941406,0.8510744627686156,0.696151924037981,182.08609818299286,0.5242479730340255,1000.0,16-84%,48.0,48.0,48.0,5.60555201051188e-09,2.129155093565069e-07,5.213589866530402e-06,172.99678829451068,183.23873400515527,195.39668508134207,0.48966354003308726,0.5463337621573883,0.6096922005628485,172.99678829451068,183.23873400515527,195.39668508134207,40.0,43.0,45.0,3.0,5.0,8.0,1.312585595769633e-10,1.3680484300948594e-08,3.3052667092192682e-06,-9.937446829116709,20.165139579059463,34.1003877551068,0.375,0.55,0.7758372093023256,0.004106265617869913,0.07076305402844137,0.43474756818882615,25.5,33.333333333333336,40.16666666666667,3.0,3.0,3.0,9.82260839332838e-09,2.739211446556311e-07,1.2136178761501526e-05,170.38681028339226,181.1715194242597,193.40364294385108,0.5005730435818229,0.5645139412307888,0.6294330108842433,21.18400853760694,23.524667848964434,25.853411616920702,1.7679396484836114,3.2144781723118996,4.970672525914531,0.6313973200405173,0.7560498317696859,0.8680306425786625,0.24,0.58,0.88,0.3168000000000001,0.67,0.9,168.43318842952363,182.66509179238597,196.5440948879576,0.4717205406293817,0.5413586732680181,0.6075475894500867
Z 160-243,60.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEDA 126792,60.0,188,3.0150752129144716e-06,108.05352137605337,0.2600315629558776,108.05352137605337,123.0,65.0,2.8117586607301425e-05,3.2594972742394788,0.07979987492182614,0.9229147088327152,21.74468085106383,3.0,7.3716867342144e-05,108.63986180733167,0.25687242816592487,74.29364636702648,39.432878052014104,0.3065315544732838,0.384807596201899,0.3333333333333333,105.41120691927631,0.2505883830994392,1000.0,16-84%,188.0,188.0,188.0,6.789334899643941e-09,1.3684416398105867e-06,0.00016081087253261918,98.35025781222339,108.48333912709529,118.25584292432023,0.21555571050286731,0.2679905761529202,0.3162961497988129,98.35025781222339,108.48333912709529,118.25584292432023,117.0,124.0,130.0,58.0,64.0,71.0,1.5992185050097182e-07,1.4399585738906214e-05,0.0009790560536514442,-2.0546636712164172,2.8571185611215526,7.26585055265475,0.11199666666666667,0.14885048286898234,0.19557959211276313,0.06747131601383344,0.2745495495446748,0.6167376848664384,15.702127659574469,24.04255319148936,33.659574468085104,3.0,3.0,3.0,2.3376630686744448e-07,2.4474160278953327e-05,0.001305105469992851,98.5996776166993,109.45785096805429,120.01823139111616,0.2082412620058535,0.26433805227000434,0.31807601476476055,69.9884256074537,74.67120251704077,78.8686413904154,34.91153686201327,39.18208010404784,43.59729783064631,0.23880098135166566,0.3107717003634401,0.38264269170812915,0.14,0.5,0.84,0.04,0.24,0.66,93.83454107272303,105.39820494568175,118.27630701893713,0.20088831623217202,0.26026722520495377,0.31351439589892327
